P_kPa,G_kg_m2s,X,D_mm,CHF_kW_m2,P_reduced,rho_l_kg_m3,rho_g_kg_m3,density_ratio
1785.0,999.0,0.471,13.100000000000001,2561.0,0.08090101522843463,856.7189442618563,8.98707545494528,95.32789043074443
9550.0,5792.7,0.28,5.45,1631.9,0.43283176214652697,695.9305952188652,52.418261714119275,13.276491292564376
1036.0,4567.0,-0.1934,4.4,12780.0,0.04695431472081696,885.4763698741721,5.3216863981336004,166.39018228971977
2687.0,636.0,0.825,7.760000000000001,1170.0,0.12178208846991811,830.0304045429817,13.436701412347679,61.773375702181184
2987.0,2017.0,0.219,8.0,4079.0,0.13537889775200798,822.2293932688909,14.935320014544358,55.05267998731765
981.0,595.0,0.696,9.93,792.0,0.04446156635243382,888.0159454447296,5.051758912798991,175.78351635009304
9810.0,1513.9,0.169,10.8,2393.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
7170.0,1174.0,0.66,9.350000000000001,1630.0,0.3249637418419475,736.6994772583472,37.52153747329771,19.634042922218235
5010.0,2008.5,0.502,8.11,1307.0,0.22706671501090056,777.1682889242247,25.404796118282537,30.591400352350647
6895.0,1912.0,0.02,12.88,4227.2,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
7840.0,1595.0,0.334,8.02,2389.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
9810.0,1964.0,0.262,8.09,1850.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
4021.0,2544.0,0.287,9.979999999999999,2956.0,0.182242567077611,797.9049163148262,20.198546483965618,39.50308587542345
6964.0,2820.5,0.33,9.4,1569.7,0.31562726613491243,740.3671360954952,36.31510102788222,20.387307625195692
1569.0,153.0,0.992,9.93,281.0,0.07111131254532993,864.1542849840093,7.929822863860282,108.97523183302663
9800.0,2190.0,0.273,8.0,1548.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,1511.0,0.081,10.8,1616.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
5880.0,2024.0,0.441,10.75,942.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
10343.0,1383.0,0.029,12.8,2912.0,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
13730.0,4000.0,-0.111,8.01,4590.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
9570.0,4362.7,0.297,5.45,1014.3,0.4337382160986663,695.5962069324333,52.551867682988,13.236374606674742
14000.0,5016.0,0.303,10.0,1133.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
9810.0,2000.0,0.208,8.01,1742.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
7944.0,3477.0,0.051,9.979999999999999,3524.0,0.3600435097897393,723.1627316595508,42.16390787988856,17.151226440386154
2550.0,1432.0,0.447,10.0,2496.0,0.11557287889776376,833.7396984300398,12.75590566951841,65.3610743157461
3040.0,890.0,0.441,10.0,3538.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
4992.0,2360.0,0.309,15.100000000000001,1954.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
13990.0,500.6,0.748,8.11,341.0,0.6340645395214568,621.3921186550681,86.97677628658649,7.1443452515139825
13720.0,773.0,0.386,15.100000000000001,640.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
2305.0,765.0,0.647,10.0,1494.0,0.10446881798405704,840.6402950211534,11.543413072037712,72.82424095673106
11760.0,1004.0,0.413,10.8,296.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
1402.0,833.0,0.493,9.96,3144.0,0.06354242204496659,870.3091312306083,7.113176715839825,122.35168139329072
1128.0,1208.0,0.504,6.01,2735.0,0.05112400290065785,881.4013260554881,5.77261826220092,152.68657756687296
7850.0,2195.0,0.367,8.0,1639.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
12054.0,2032.4,0.195,13.4,1135.4,0.5463197969543703,654.2781178016827,70.52966802963931,9.2766368548159
9580.0,7025.5,0.221,5.45,2144.4,0.43419144307473595,695.4290422837535,52.618729438756375,13.216378458799017
9800.0,1493.0,0.462,5.78,947.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,3308.0,0.224,5.8500000000000005,1144.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
1366.0,5459.2,0.0184,2.5,13078.0,0.061910804931115795,871.6900668671523,6.9371459678505625,125.65543105290038
13720.0,1310.0,0.057,5.74,2444.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
5880.0,4972.0,0.271,5.8500000000000005,2210.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
10127.0,6464.0,0.052,8.0,3377.0,0.45898295866574645,686.3103685659672,56.337457233488244,12.182132497062877
9800.0,4252.0,0.056,10.0,2690.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6895.0,1953.0,0.238,12.8,2426.0,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
2940.0,3191.0,0.324,8.0,3007.0,0.13324873096448056,823.4247180620403,14.699786870569966,56.01609909804856
12750.0,2004.0,0.271,8.0,839.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
13720.0,2030.0,0.316,8.05,423.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
7850.0,3200.0,0.029,8.0,3941.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
404.0,98.0,0.841,8.0,439.0,0.018310369833214334,922.564781676524,2.1830333076485804,422.6068280516755
6895.0,1356.0,0.737,6.17,528.1,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
13720.0,2766.0,0.351,8.05,260.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13720.0,1011.0,0.413,8.05,213.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
6860.0,4000.0,0.018,8.01,3380.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
11760.0,1169.0,0.379,10.01,955.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
13720.0,1519.0,0.225,10.75,781.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
3364.0,601.0,0.758,10.0,1491.0,0.15246555474983423,812.9569071241765,16.835520350075168,48.288196041445595
9800.0,1579.0,0.23,8.0,2289.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9800.0,2217.0,-0.003,8.0,3815.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9810.0,980.0,0.495,8.0,1690.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
13790.0,678.0,0.498,10.5,631.0,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
6443.0,2230.0,0.258,15.100000000000001,1502.0,0.2920141406816831,749.7911038646116,33.314914514846585,22.506169227313247
9810.0,2000.0,0.22,10.8,1742.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
2970.0,2330.0,-0.1201,10.0,9020.0,0.13460841189268954,822.6606594652657,14.850093849090362,55.397674103969216
13720.0,4876.0,-0.124,4.75,6686.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
2040.0,968.0,0.484,13.100000000000001,2549.0,0.092458303118211,848.5565241531673,10.238198384379125,82.88143013988162
1048.0,1380.0,0.384,7.77,861.0,0.047498187092100554,884.933007579916,5.380541630047509,164.46913125586246
3040.0,2555.0,0.187,7.85,4953.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
13720.0,1182.0,0.053,10.0,2274.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
12750.0,1584.0,0.243,8.0,1222.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
7850.0,1505.6,0.471,10.8,1163.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
8660.0,2034.8,0.348,13.4,1351.9,0.3924945612763271,710.911490598272,46.62473339744447,15.247518619317992
314.0,100.0,0.829,8.0,376.0,0.014231327048587379,930.4639508864889,1.722979585700751,540.031906708901
107.0,99.0,0.805,6.0,263.0,0.004849528643945381,957.2614729001883,0.6289084059099063,1522.0999813402398
13720.0,5012.0,0.303,10.0,1132.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
10020.0,2500.4,0.313,8.11,1263.0,0.4541334300218011,688.0907573161886,55.60033179279792,12.375659193553934
1167.0,1097.0,0.498,7.760000000000001,1214.0,0.05289158810732953,879.7331121694265,5.963600851010834,147.51710152102336
7070.0,4050.0,0.1,9.350000000000001,2820.0,0.3204314720812509,738.4760808355963,36.93441918637773,19.994251895748327
9800.0,1495.0,0.268,7.95,2337.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13790.0,678.7,0.502,10.44,586.83,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
9800.0,1590.0,0.381,8.0,1365.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
7490.0,4050.0,0.25,5.58,2460.0,0.33946700507617666,731.0594809361074,39.419399208894504,18.54567790498321
13720.0,4764.0,0.21,5.78,1563.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13730.0,4000.0,0.211,8.01,1313.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
9800.0,3008.0,-0.14,7.82,6403.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3148.0,325.0,0.865,7.760000000000001,1330.0,0.14267585206672953,818.2035975835045,15.744380842675055,51.96797548022773
107.0,60.0,0.647,8.0,526.0,0.004849528643945381,957.2614729001883,0.6289084059099063,1522.0999813402398
10020.0,2507.1,0.343,7.9799999999999995,794.0,0.4541334300218011,688.0907573161886,55.60033179279792,12.375659193553934
5171.0,1898.0,0.297,12.8,2754.0,0.2343636693256221,773.9590755734127,26.27058336184732,29.461054020499255
13730.0,4000.0,-0.092,8.01,4180.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
7481.0,2644.2,0.337,12.62,1190.9,0.33905910079771395,731.2172161887379,39.36561696405724,18.57502238200345
3187.0,989.0,0.528,13.100000000000001,2480.0,0.1444434372734012,817.2436843757021,15.940899609196507,51.267099374004204
11760.0,1444.0,0.36,10.0,700.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9810.0,2741.7,-0.038,10.8,4280.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
2899.0,999.4,-0.001,6.0,7411.6,0.13139050036259495,824.4752370312358,14.494555513777298,56.881719225371164
6977.0,2182.9,0.79,5.98,204.0,0.31621646120380303,740.134768254029,36.390888996154516,20.338463518498827
4990.0,1252.5,0.658,8.11,1303.0,0.22616026105876122,777.5697789769557,25.297621225708664,30.736873322569625
11760.0,1499.0,0.43,5.8500000000000005,579.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9810.0,1995.0,0.347,7.8,490.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
11790.0,3333.3,0.219,8.05,955.0,0.5343546047861313,658.6824433602208,68.47266823036601,9.61964036722189
4970.0,5028.8,0.249,8.11,2958.0,0.2252538071066219,777.9719115421696,25.190528617556303,30.883508772418903
3109.0,159.0,0.9,10.0,995.0,0.14090826686005783,819.1693302565172,15.548073530624954,52.68622692341942
11760.0,2020.0,0.335,10.75,461.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
11760.0,5034.0,0.228,5.8500000000000005,1322.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
2980.0,3997.8,0.242,8.11,3879.0,0.13506163886875922,822.406825689233,14.900222291314707,55.1942655357975
11990.0,4032.4,0.372,7.9799999999999995,685.0,0.5434191443075245,655.3468953116183,70.0273754854367,9.35843862159175
11760.0,2020.0,0.307,10.75,651.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
11760.0,1823.0,0.291,7.83,1163.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
6893.0,6752.9,0.271,10.200000000000001,1719.3,0.31240935460481783,741.6384729913322,35.90199515381477,20.657305250416684
550.0,100.0,0.675,12.3,758.3,0.024927483683831398,911.8467733022147,2.918886827984813,312.39538462399037
7840.0,985.0,0.632,7.95,1593.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
11790.0,1250.0,0.42,7.7,721.0,0.5343546047861313,658.6824433602208,68.47266823036601,9.61964036722189
11760.0,1493.0,0.4,5.78,896.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
6895.0,976.3,0.43,12.8,2552.1,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
9800.0,4975.0,0.113,6.07,1967.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6860.0,1007.0,0.52,10.8,2442.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
13720.0,810.0,0.548,10.0,455.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
2470.0,4987.0,-0.183,8.0,11284.0,0.11194706308920646,835.9533480537168,12.359314926862206,67.63751494322909
7030.0,2766.0,0.067,12.8,2850.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
7100.0,708.5,0.644,7.85,2710.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
7020.0,4004.0,0.306,8.11,1514.0,0.31816533720090256,739.367060944055,36.641902440776235,20.178184310683186
9800.0,5019.0,0.006,5.78,3837.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13830.0,500.0,0.324,7.75,1170.0,0.6268129079043422,624.1664490142375,85.51455766046452,7.298949630219569
9800.0,2685.0,0.244,8.0,1513.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6963.0,1232.0,0.373,9.979999999999999,2489.0,0.3155819434373055,740.3850157810876,36.30927309876569,20.39107237886997
5010.0,1003.7,0.817,7.9799999999999995,600.0,0.22706671501090056,777.1682889242247,25.404796118282537,30.591400352350647
9810.0,2004.0,0.34,8.0,1348.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
5000.0,504.7,0.992,8.11,883.0,0.2266134880348309,777.3689539624161,25.351198370023667,30.663992392628277
490.0,6899.0,-0.015,8.0,8907.0,0.022208121827413427,916.0042777100257,2.6177480346776365,349.92072024335505
6893.0,5627.4,0.092,10.200000000000001,2511.1,0.31240935460481783,741.6384729913322,35.90199515381477,20.657305250416684
14000.0,5286.0,0.089,10.01,2720.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
9800.0,5472.0,0.304,10.0,1395.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
11760.0,1004.0,0.428,10.8,355.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
3010.0,1009.6,0.705,8.11,735.0,0.1364213197969682,821.6478461731322,15.05068662756351,54.592050615709695
4900.0,4951.0,0.232,8.0,2782.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
2118.0,1103.0,0.304,9.99,4907.0,0.09599347353155437,846.172024094417,10.621774855280371,79.66390133695613
9800.0,2696.0,0.134,8.0,2175.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
853.0,430.0,0.627,10.0,1519.0,0.03866026105874215,894.2766881491374,4.422180011026994,202.22530198209935
4992.0,2360.0,0.612,15.2,395.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
2667.0,1395.0,0.458,10.0,2491.0,0.12087563451777879,830.5657667839271,13.337182158581443,62.27445624633104
6860.0,2000.0,0.163,7.75,3440.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
10000.0,376.0,0.808,10.0,941.0,0.4532269760696618,688.423692322029,55.46308524399162,12.412286285437153
502.0,100.0,0.737,6.0,230.0,0.02275199419869702,915.1482559244325,2.6781024495418877,341.7151782527873
9800.0,3441.0,0.201,5.78,1789.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
5011.0,3790.0,0.118,15.2,2535.0,0.22711203770850752,777.1482311941425,25.410157027589467,30.584156971180537
13730.0,2000.0,-0.04,8.01,2250.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
7850.0,1008.3,0.679,10.7,567.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
1844.0,869.0,0.37,9.99,4504.0,0.08357505438724563,854.776241880166,9.276208015873406,92.14716190252274
5880.0,1001.0,0.603,10.8,2000.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
1000.0,645.0,0.481,9.99,3834.0,0.045322697606966174,887.1292659772964,5.145040779948233,172.4241466529683
9810.0,1999.0,0.373,8.030000000000001,840.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
1667.0,549.0,0.578,9.99,3874.0,0.07555293691081262,860.714174794763,8.409295594394482,102.35270780212589
11790.0,3250.0,0.174,7.7,1118.0,0.5343546047861313,658.6824433602208,68.47266823036601,9.61964036722189
9610.0,1993.0,0.357,7.85,1323.0,0.435551124002945,694.9276643531118,52.81955047080278,13.156637232973972
143.0,161.4,0.951,9.299999999999999,345.0,0.006481145757796163,951.0079971949525,0.824886240920902,1152.8959388790972
3040.0,784.0,0.723,6.07,2495.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
9800.0,1504.0,-0.133,7.82,6327.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6984.0,2983.6,0.386,5.98,1109.7,0.3165337200870518,740.0096993288419,36.43171706639422,20.312237767443865
2216.0,761.0,0.521,13.100000000000001,2431.0,0.10043509789703704,843.2419971515038,11.104394173413281,75.93768592711143
1610.0,1858.9,-0.1058,10.0,7660.0,0.07296954314721554,862.7007560534644,8.130385340365597,106.10822487961825
9000.0,788.0,0.688,10.0,1039.0,0.4079042784626956,705.1621530321738,48.80384665570579,14.448905185831933
6870.0,4055.6,0.13,9.51,2360.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
7840.0,985.0,0.682,7.95,1232.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
13720.0,2772.0,0.361,8.05,248.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
1903.0,770.0,0.562,13.100000000000001,1484.0,0.08624909354605663,852.8674856080804,9.5655315806962,89.16049028882165
13730.0,2000.0,-0.09,8.01,3020.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
13720.0,498.0,0.572,10.8,324.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
6870.0,2005.6,0.385,9.51,2045.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
9800.0,499.0,0.921,10.75,334.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,1013.0,-0.382,7.82,6383.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13720.0,1493.0,0.263,5.78,1258.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13893.0,2049.3,0.18,9.32,1020.773,0.6296682378535811,623.0756459642563,86.08782117523388,7.237674707737932
13720.0,3313.0,0.157,8.030000000000001,1325.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
7850.0,4000.0,0.212,8.0,1953.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
1255.0,1199.0,0.444,7.77,855.0,0.05687998549674255,876.0852395069917,6.394263466200586,137.0111263225057
7850.0,1998.0,0.44,8.0,1505.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
6860.0,2000.0,0.41,7.96,1360.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
690.0,41.0,0.711,12.0,221.0,0.031272661348806664,903.1382101994484,3.61642502267068,249.73231977376744
265.0,251.0,0.649,10.1,994.0,0.012010514865846037,935.3917618892135,1.4695700765733029,636.5070824457249
1893.0,796.0,0.502,12.9,3511.0,0.08579586656998697,853.188693229683,9.51647935667819,89.6538164222421
7850.0,2707.0,0.139,8.0,2952.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
6463.0,1100.0,0.502,15.100000000000001,1092.0,0.2929205946338224,749.4250559353528,33.428777509304545,22.4185600483523
10343.0,5383.3,0.109,6.22,2965.3,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
9800.0,1655.0,0.375,8.5,1395.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,2783.0,0.357,8.05,265.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
10446.0,6468.0,0.05,11.2,2461.0,0.4734408992023687,681.0090565031933,58.56426151096839,11.628406795083523
2059.0,215.0,0.946,9.93,540.0,0.09331943437274336,847.97121595178,10.331591189125763,82.07556807360798
14000.0,660.0,0.432,10.0,985.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
6895.0,3824.0,0.177,12.8,2066.0,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
11760.0,989.0,0.428,10.8,679.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
7850.0,1007.0,0.629,8.0,1437.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
12750.0,2201.0,0.063,8.0,2443.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
7010.0,5006.4,0.132,8.11,2546.0,0.3177121102248329,739.5454757392854,36.58348187962185,20.21528399545904
1314.0,1258.0,0.588,3.94,1031.0,0.05955402465555356,873.7222782951703,6.682854014028801,130.7408895153227
13730.0,4000.0,-0.235,7.96,7700.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
13730.0,2000.0,-0.005,10.8,2277.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
133.0,162.7,0.78,9.299999999999999,573.0,0.006027918781726501,952.631032667388,0.7708036031957304,1235.8933309572064
9810.0,4020.0,0.306,7.8,1210.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
5880.0,1517.0,0.332,10.8,2826.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
6860.0,996.0,0.542,7.99,2710.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
6860.0,1008.0,0.832,8.05,342.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
2108.0,744.0,0.59,13.100000000000001,1490.0,0.0955402465554847,846.4750551818001,10.572572155717541,80.06330367998812
6860.0,3308.0,0.451,5.8500000000000005,662.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
1667.0,1166.0,0.392,12.9,3944.0,0.07555293691081262,860.714174794763,8.409295594394482,102.35270780212589
12000.0,1392.0,0.308,10.01,1033.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
3148.0,601.0,0.76,10.0,1491.0,0.14267585206672953,818.2035975835045,15.744380842675055,51.96797548022773
5011.0,3830.0,0.025,15.2,2665.0,0.22711203770850752,777.1482311941425,25.410157027589467,30.584156971180537
1138.0,242.0,0.684,9.99,1991.0,0.05157722987672751,880.9703876111109,5.821596637350049,151.32796765049025
11760.0,517.0,0.579,10.0,1115.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
12750.0,1619.0,-0.02,8.0,2830.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
9610.0,4000.0,0.193,7.82,1560.0,0.435551124002945,694.9276643531118,52.81955047080278,13.156637232973972
11760.0,1507.0,0.218,8.05,1732.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
6870.0,4055.6,0.276,9.51,1790.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
6723.0,1356.0,0.538,12.62,870.4,0.30470449601163363,744.6984996936502,34.91838948496722,21.326828375468224
509.0,60.0,0.748,12.0,377.0,0.023069253081945785,914.6548268356265,2.7132786777006372,337.10316391486515
3006.0,3020.0,0.361,8.0,2216.0,0.13624002900654034,821.7488264421154,15.030617839292452,54.67165988971736
3325.0,395.0,0.864,10.0,1495.0,0.15069796954316253,813.8919487152253,16.63800977381632,48.917626553872374
7840.0,1499.0,0.456,5.8100000000000005,2249.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
9800.0,999.0,0.558,8.05,802.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13790.0,682.1,0.423,11.299999999999999,687.7,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
5880.0,1493.0,0.631,5.78,1360.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
3010.0,2498.3,0.317,8.11,3141.0,0.1364213197969682,821.6478461731322,15.05068662756351,54.592050615709695
1010.0,490.0,0.575,9.99,3417.0,0.04577592458303584,886.6666237238146,5.194121575126838,170.7057894004267
6941.0,2846.0,0.239,7.0,3182.0,0.31458484408995224,740.7785590016393,36.181127744088364,20.474169966210496
4900.0,2695.0,0.126,8.0,4276.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
9810.0,1994.4,-0.043,10.8,4011.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
9800.0,1595.0,0.343,8.0,1670.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
7030.0,1174.0,0.63,9.350000000000001,1820.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
7000.0,1838.0,0.316,10.0,2467.0,0.3172588832487632,739.723964125216,36.52508882685207,20.25248912143356
9810.0,986.0,0.568,7.8100000000000005,850.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
7030.0,5410.0,0.063,6.22,4644.0,0.3186185641769722,739.1887194531164,36.70035054781424,20.14118961861361
3579.0,352.0,0.89,13.100000000000001,1037.0,0.16220993473533193,807.8920790786293,17.928472019269947,45.0619594469784
9800.0,3250.0,0.122,8.0,2109.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6895.0,1261.1,0.255,12.8,2637.2,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
6870.0,677.8,0.846,12.6,589.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
9800.0,5878.0,0.284,7.4,1174.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9800.0,1493.0,0.406,5.78,1267.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3432.0,717.0,0.648,13.100000000000001,1481.0,0.15554749818710792,811.3388653785272,17.180438356991644,47.22457300097641
6860.0,2002.0,0.24,8.0,2690.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
794.0,4947.5,-0.1253,4.0,12416.6,0.03598622189993114,897.3542318336291,4.1311456812361085,217.2167967616009
511.0,249.0,0.691,6.0,843.0,0.023159898477159716,914.5146293082876,2.7233249903461547,335.80811418032266
12750.0,2201.0,0.092,8.0,2044.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
7000.0,1638.0,0.514,10.0,1063.0,0.3172588832487632,739.723964125216,36.52508882685207,20.25248912143356
14000.0,2135.0,0.247,10.01,734.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
10200.0,3982.0,0.219,7.71,1350.0,0.462291515591055,685.0964295186295,56.84314536859614,12.052401834489642
4900.0,2706.0,0.108,8.0,4423.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
9800.0,2679.0,0.063,8.0,3055.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3040.0,1430.0,0.412,7.85,4010.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
206.0,100.0,0.54,12.3,708.0,0.009336475707035033,942.1794824624111,1.1607531651526148,811.6966731152821
4982.0,2160.0,0.614,15.2,324.0,0.2257976794779055,777.730554608877,25.254774323029725,30.795387227026918
